
|08/04/2013|R|0,20|0,20|1,00|1,00|1|20|20,00|
|19/09/2013|R|0,20|0,20|1,25|1,25|2|400|500,00|
|20/09/2013|R|0,20|0,20|1,25|1,25|1|400|500,00|
|01/10/2013|R|0,20|0,20|1,50|1,50|1|400|600,00|
|20/11/2013|R|0,20|0,20|5,00|5,00|1|200|1.000,00|
|02/12/2013|R|0,20|10,00|10,00|10,00|2|900|9.000,00|
|13/12/2013|R|10,00|10,00|14,00|14,00|2|134|1.876,00|
|08/01/2014|R|10,00|10,00|0,00|0,00|1|400|2.400,00|
|30/01/2014|R|10,00|6,00|6,00|6,00|1|510|3.060,00|
|05/03/2014|R|6,00|6,00|8,00|8,00|1|100|800,00|
|31/03/2014|R|5,98|5,00|5,00|5,00|1|1.200|6.000,00|
|19/05/2014|R|5,00|5,00|10,00|10,00|1|100|1.000,00|
|30/05/2014|R|5,00|5,00|9,99|9,99|1|100|999,00|
|04/06/2014|R|5,00|5,00|9,99|9,99|1|100|999,00|
|08/09/2014|R|4,96|4,96|4,96|4,96|1|1.500|7.440,00|
|23/09/2014|R|4,96|4,96|0,00|0,00|1|2.000|10.000,00|
|05/11/2014|R|4,96|4,96|0,00|0,00|1|1.000|6.000,00|
|17/11/2014|R|4,96|4,96|12,00|12,00|1|100|1.200,00|
|23/03/2015|R|4,96|4,96|0,00|0,00|1|100.000|500.000,00|
|24/03/2015|R|4,96|4,96|0,00|0,00|1|12.782|63.910,00|
|19/10/2015|R|1,24|1,24|0,00|0,00|1|18.173.000|36.346.000,00|
|04/11/2015|R|1,24|1,24|0,00|0,00|1|1.500|7.500,00|
|11/11/2016|R|1,22|20,00|20,00|20,00|2|12.000|240.000,00|
|16/11/2016|R|20,00|12,00|12,00|12,00|1|1.000|12.000,00|
|11/04/2017|R|12,00|7,15|7,15|7,15|1|3.000|21.450,00|
|05/10/2017|R|300,00|300,00|300,00|300,00|14|256.788|77.036.400,00|
|06/10/2017|R|300,00|621,00|623,50|359,99|25|17.870|9.122.186,45|
|09/10/2017|R|621,00|745,20|849,99|743,99|4|185|140.842,85|
|10/10/2017|R|745,20|850,00|850,00|800,00|11|6.615|5.611.998,00|
|11/10/2017|R|850,00|949,99|949,99|900,00|3|590|540.998,00|
|13/10/2017|R|949,99|975,00|979,99|949,00|8|2.600|2.528.697,00|
|16/10/2017|R|975,00|974,00|975,00|974,00|4|10.020|9.768.000,00|
|17/10/2017|R|974,00|1.138,00|1.138,00|970,00|5|2.200|2.183.413,00|
|18/10/2017|R|1.138,00|1.135,00|1.137,00|1.135,00|5|4.729|5.375.355,00|
|19/10/2017|R|1.135,00|1.135,00|1.135,00|1.135,00|4|851|965.885,00|
